Fecha,Dia_Semana,SANTA_FE_TG1,SANTA_FE_TG2,SANTA_FE_TG3,PACIFICO_TG1,PACIFICO_TG2,PACIFICO_TG3,LAJA_TG3,LAJA_TG4,SF _ENERGÍA_TG4,SF _ENERGÍA_(NETO),LAJA AP,PACIFICO AP,SANTA FE AP
2026-08-05 15:00:00,miércoles,-19.96,-42.5,-39.97,-36.03,-3.39,-8.67,0.0,-27.55,-11.39,-5.66,14.43,-1.78,-3.75
2026-08-05 16:00:00,miércoles,-19.94,-42.51,-39.81,-35.99,-4.04,-8.64,0.0,-22.08,-12.49,-6.6,21.59,-2.15,-3.03
2026-08-05 17:00:00,miércoles,-19.89,-42.02,-34.31,-36.13,-4.65,-8.64,0.0,-20.42,-11.5,-5.38,23.77,-2.51,1.77
2026-08-05 18:00:00,miércoles,-19.94,-42.12,-31.3,-35.84,-4.23,-8.64,0.0,-24.22,-15.88,-9.81,19.42,-3.75,4.65
2026-08-05 19:00:00,miércoles,-19.94,-42.35,-36.52,-36.38,-5.97,-8.7,0.0,-37.71,-12.62,-6.65,7.41,-6.43,0.54
2026-08-05 20:00:00,miércoles,-19.91,-42.37,-37.04,-36.53,-10.08,-8.67,0.0,-39.09,-10.86,-5.03,6.52,-10.05,-0.65
2026-08-05 21:00:00,miércoles,-19.94,-42.39,-37.04,-37.06,-10.81,-8.66,0.0,-39.85,-12.45,-6.74,5.77,-11.12,0.08
2026-08-05 22:00:00,miércoles,-19.91,-42.29,-37.0,-37.09,-12.62,-8.64,0.0,-39.54,-9.76,-4.06,6.07,-12.87,-0.46
2026-08-05 23:00:00,miércoles,-19.93,-42.39,-37.1,-36.73,-11.45,-8.66,0.0,-29.73,-14.36,-8.51,15.84,-10.44,-0.57
2026-08-06 00:00:00,jueves,-19.94,-42.34,-36.99,-37.08,-12.56,-8.67,0.0,-24.94,-14.54,-8.93,20.89,-12.03,-0.29
2026-08-06 01:00:00,jueves,-19.93,-42.25,-39.78,-37.13,-9.17,-8.67,0.0,-18.81,-11.47,-6.13,26.74,-9.29,-2.99
2026-08-06 02:00:00,jueves,-19.93,-42.25,-42.39,-37.09,-12.0,-8.64,0.0,-19.48,-14.28,-8.69,25.72,-11.81,-5.62
2026-08-06 03:00:00,jueves,-19.92,-42.5,-42.38,-37.22,-13.72,-8.66,0.0,-18.08,-14.97,-9.32,26.39,-13.84,-4.62
2026-08-06 04:00:00,jueves,-19.93,-42.52,-42.38,-37.01,-16.8,-8.67,0.0,-20.51,-12.36,-6.68,23.99,-16.1,-4.43
2026-08-06 05:00:00,jueves,-19.92,-42.77,-42.27,-37.26,-14.63,-8.66,0.0,-23.09,-9.91,-4.19,21.68,-14.1,-4.46
2026-08-06 06:00:00,jueves,-19.94,-43.0,-37.83,-37.08,-18.25,-8.67,0.0,-22.46,-11.52,-5.79,22.9,-17.07,0.72
2026-08-06 07:00:00,jueves,-19.93,-43.22,-37.64,-37.19,-15.38,-8.67,0.0,-21.32,-12.42,-6.8,22.22,-14.19,-0.08
2026-08-06 08:00:00,jueves,-19.94,-43.09,-37.58,-37.0,-15.69,-8.67,0.0,-23.51,-11.49,-5.82,18.68,-14.54,-0.06
2026-08-06 09:00:00,jueves,-19.93,-42.88,-37.69,-37.19,-15.25,-8.64,0.0,-26.61,-10.35,-4.68,15.82,-14.77,0.63
2026-08-06 10:00:00,jueves,-19.9,-43.14,-38.08,-37.17,-13.17,-8.68,0.0,-25.53,-14.19,-8.62,17.01,-12.16,-1.18
2026-08-06 11:00:00,jueves,-19.93,-43.02,-38.01,-37.04,-13.81,-8.63,0.0,-22.95,-11.05,-5.44,20.18,-12.03,-2.48
2026-08-06 12:00:00,jueves,-19.92,-43.06,-35.94,-36.96,-14.23,-8.69,0.0,-25.52,-12.32,-6.78,17.42,-12.67,1.02
2026-08-06 13:00:00,jueves,-19.93,-43.27,-36.78,-36.99,-15.33,-8.65,0.0,-19.58,-19.14,-13.3,24.65,-13.57,-0.73
2026-08-06 14:00:00,jueves,-19.92,-43.16,-37.35,-36.69,-15.76,-8.66,0.0,-21.64,-18.25,-12.54,23.58,-13.73,-1.85
2026-08-06 15:00:00,jueves,-19.92,-43.14,-39.04,-36.42,-15.24,-8.65,0.0,-25.98,-22.38,-16.48,19.26,-13.34,-2.31
2026-08-06 16:00:00,jueves,-19.89,-43.13,-39.23,-37.03,-17.32,-8.65,0.0,-24.8,-22.84,-16.78,19.86,-16.45,-3.14
2026-08-06 17:00:00,jueves,-19.83,-43.06,-40.82,-37.19,-21.11,-8.63,0.0,-21.59,-27.57,-21.58,22.39,-20.23,-4.37
2026-08-06 18:00:00,jueves,-19.94,-43.01,-40.99,-37.08,-22.56,-8.72,0.0,-26.3,-27.37,-21.29,18.46,-21.05,-3.69
2026-08-06 19:00:00,jueves,-19.93,-43.05,-41.64,-37.2,-18.66,-8.65,0.0,-35.96,-25.3,-19.11,10.29,-17.63,-4.61
2026-08-06 20:00:00,jueves,-19.88,-40.38,-35.03,-37.08,-18.4,-8.67,0.0,-40.14,-45.05,-38.78,4.22,-17.2,-5.31
2026-08-06 21:00:00,jueves,-19.94,-40.13,-31.38,-37.58,-16.89,-8.65,0.0,-33.43,-46.79,-40.77,10.9,-16.95,-3.51
2026-08-06 22:00:00,jueves,-19.78,-40.09,-31.96,-38.01,-13.35,-8.67,0.0,-41.26,-43.84,-37.83,3.29,-13.64,-2.66
2026-08-06 23:00:00,jueves,-19.89,-39.01,-27.4,-37.65,-9.92,-8.65,0.0,-27.99,-53.36,-47.42,16.12,-10.29,-1.02
2026-08-07 00:00:00,viernes,-19.95,-38.2,-27.16,-38.19,-11.03,-8.65,0.0,-19.5,-54.68,-48.55,25.11,-12.3,-4.05
2026-08-07 01:00:00,viernes,-19.95,-38.11,-27.07,-38.05,-10.09,-8.67,0.0,-21.26,-49.4,-43.4,24.02,-10.58,-5.47
2026-08-07 02:00:00,viernes,-19.89,-38.16,-27.12,-38.09,-10.47,-8.66,0.0,-23.73,-46.77,-40.85,21.56,-11.17,-5.39
2026-08-07 03:00:00,viernes,-19.94,-38.16,-27.39,-36.86,-16.38,-8.67,0.0,-24.99,-32.61,-26.81,17.99,-15.86,-6.03
2026-08-07 04:00:00,viernes,-19.94,-38.14,-29.5,-34.46,-17.24,-8.63,0.0,-26.16,-20.18,-14.53,16.51,-14.56,-8.61
2026-08-07 05:00:00,viernes,-19.95,-38.14,-29.5,-34.42,-8.03,-8.66,0.0,-26.24,-18.52,-13.08,16.37,-6.22,-4.58
2026-08-07 06:00:00,viernes,-19.95,-38.17,-29.14,-35.95,-6.52,-8.68,0.0,-28.48,-22.23,-16.63,12.61,-6.0,2.59
2026-08-07 07:00:00,viernes,-19.94,-38.14,-31.05,-37.11,-6.77,-8.66,0.0,-24.08,-31.91,-25.91,16.86,-8.21,1.76
2026-08-07 08:00:00,viernes,-19.4,-38.79,-34.24,-34.43,-10.86,-8.66,0.0,-33.11,-29.23,-23.66,5.75,-9.53,0.94
2026-08-07 09:00:00,viernes,-19.71,-43.34,-37.22,-36.25,-5.82,-8.66,0.0,-27.57,-30.4,-25.14,9.51,-6.25,-6.69
2026-08-07 10:00:00,viernes,-19.29,-43.85,-34.78,-35.38,-5.98,-8.65,0.0,-22.42,-25.69,-20.23,13.5,-4.82,-5.96
2026-08-07 11:00:00,viernes,-16.04,-42.95,-36.08,-32.99,-7.16,-8.68,0.0,-15.0,-19.07,-13.23,18.62,-6.93,-3.75
2026-08-07 12:00:00,viernes,-15.92,-42.63,-35.62,-31.82,-8.78,-8.59,0.0,-24.57,-12.68,-6.7,10.17,-8.03,-2.35
2026-08-07 13:00:00,viernes,-16.14,-42.7,-37.43,-33.35,-5.7,-8.73,0.0,-12.86,-22.66,-16.48,20.7,-2.92,-3.61
2026-08-07 14:00:00,viernes,-16.9,-42.64,-38.29,-35.39,-4.3,-8.64,0.0,-15.57,-18.59,-12.31,17.75,-3.19,-4.41
2026-08-07 15:00:00,viernes,-16.9,-42.65,-38.88,-35.98,-3.08,-8.65,0.0,-17.19,-12.93,-6.59,16.11,-2.33,-5.15
2026-08-07 16:00:00,viernes,-16.22,-42.89,-35.0,-37.55,-4.45,-8.69,0.0,-16.67,-8.81,-2.57,17.42,-6.1,-0.27
2026-08-07 17:00:00,viernes,-15.58,-42.52,-33.95,-37.64,-8.38,-8.65,0.0,-19.8,-5.07,0.98,14.71,-10.23,2.36
2026-08-07 18:00:00,viernes,-14.5,-42.07,-30.3,-37.86,-7.72,-8.66,0.0,-17.38,-7.89,-1.77,16.79,-9.17,9.33
2026-08-07 19:00:00,viernes,-14.27,-41.15,-35.31,-37.79,-12.25,-8.66,0.0,-27.71,-9.92,-3.68,7.8,-12.7,5.47
2026-08-07 20:00:00,viernes,-14.45,-40.49,-41.48,-37.62,-13.67,-8.65,0.0,-28.67,-8.73,-2.46,10.13,-13.55,-0.39
2026-08-07 21:00:00,viernes,-14.73,-41.86,-43.58,-37.91,-12.32,-8.67,0.0,-34.57,-14.79,-8.67,7.67,-13.61,-2.98
2026-08-07 22:00:00,viernes,-17.23,-42.1,-43.72,-37.31,-10.72,-8.66,0.0,-35.79,-20.68,-14.57,7.38,-10.93,-7.3
2026-08-07 23:00:00,viernes,-18.21,-42.13,-43.56,-37.55,-7.52,-8.67,0.0,-29.97,-16.9,-10.84,13.05,-7.96,-6.84
2026-08-08 00:00:00,sábado,-19.94,-42.19,-43.34,-37.73,-4.89,-8.65,0.0,-27.54,-13.7,-7.66,15.12,-5.02,-7.82
2026-08-08 01:00:00,sábado,-19.95,-42.54,-43.28,-37.76,-4.12,-8.64,0.0,-22.67,-17.73,-11.52,20.32,-4.61,-8.76
2026-08-08 02:00:00,sábado,-19.94,-42.29,-43.17,-38.02,-9.23,-8.6,0.0,-19.53,-16.67,-10.46,23.67,-8.44,-7.66
2026-08-08 03:00:00,sábado,-19.94,-42.4,-43.28,-38.09,-10.93,-8.63,0.0,-15.41,-19.42,-13.2,27.83,-10.02,-8.58
2026-08-08 04:00:00,sábado,-19.93,-42.39,-43.18,-38.04,-11.41,-8.69,0.0,-13.68,-16.01,-10.06,29.84,-11.23,-7.2
2026-08-08 05:00:00,sábado,-19.94,-42.45,-43.3,-38.11,-10.32,-8.66,0.0,-21.87,-20.3,-14.21,22.28,-10.69,-7.3
2026-08-08 06:00:00,sábado,-19.94,-42.37,-43.23,-37.86,-11.18,-8.65,0.0,-26.24,-17.64,-11.92,18.32,-10.98,-6.21
2026-08-08 07:00:00,sábado,-19.91,-42.23,-43.11,-38.12,-7.77,-8.65,0.0,-21.99,-14.41,-8.98,22.81,-7.9,-4.96
2026-08-08 08:00:00,sábado,-19.87,-42.22,-43.13,-37.84,-6.88,-8.65,0.0,-19.64,-14.23,-8.65,24.19,-7.54,-5.09
2026-08-08 09:00:00,sábado,-19.7,-42.27,-39.44,-37.96,-6.89,-8.65,0.0,-16.01,-14.15,-8.43,28.44,-8.29,-3.22
2026-08-08 10:00:00,sábado,-19.83,-42.4,-38.75,-38.05,-7.18,-8.69,0.0,-14.47,-15.95,-10.07,30.02,-8.5,-3.25
2026-08-08 11:00:00,sábado,-19.94,-42.58,-38.55,-37.93,-7.49,-8.65,0.0,-18.69,-23.14,-17.22,25.54,-8.22,-1.91
2026-08-08 12:00:00,sábado,-19.94,-42.54,-39.49,-38.1,-12.32,-8.65,0.0,-20.88,-28.18,-22.02,23.4,-12.91,-3.49
2026-08-08 13:00:00,sábado,-19.93,-42.71,-41.66,-38.22,-13.25,-8.7,0.0,-28.59,-21.98,-15.95,14.24,-13.97,-4.61
2026-08-08 14:00:00,sábado,-19.93,-42.91,-42.01,-38.15,-15.19,-8.66,0.0,-33.24,-27.79,-21.73,7.51,-15.68,-6.88
2026-08-08 15:00:00,sábado,-19.93,-42.6,-42.02,-38.08,-16.23,-8.65,0.0,-27.18,-27.01,-20.77,13.25,-16.64,-6.01
2026-08-08 16:00:00,sábado,-19.93,-42.75,-41.98,-38.22,-15.5,-8.67,0.0,-29.58,-27.36,-20.84,10.69,-16.36,-6.09
2026-08-08 17:00:00,sábado,-19.93,-42.72,-41.99,-37.65,-16.86,-8.63,0.0,-23.26,-24.4,-18.3,14.95,-16.95,-6.13
2026-08-08 18:00:00,sábado,-19.84,-41.88,-42.05,-37.91,-13.66,-8.76,0.0,-18.13,-17.71,-12.05,21.18,-14.12,-5.95
2026-08-08 19:00:00,sábado,-19.93,-42.6,-41.96,-37.93,-8.91,-8.66,0.0,-15.41,-15.92,-10.07,25.31,-9.16,-5.78
2026-08-08 20:00:00,sábado,-19.93,-42.53,-42.01,-38.15,-10.01,-8.67,0.0,-28.63,-14.02,-8.01,12.85,-10.77,-5.88
2026-08-08 21:00:00,sábado,-19.93,-42.47,-42.0,-37.58,-12.09,-8.65,0.0,-31.85,-15.7,-9.76,9.29,-12.19,-6.42
2026-08-08 22:00:00,sábado,-19.93,-42.42,-41.87,-36.79,-11.6,-8.65,0.0,-30.88,-12.99,-6.99,10.84,-11.11,-5.65
2026-08-08 23:00:00,sábado,-19.93,-42.62,-41.92,-36.97,-9.6,-8.96,0.0,-24.8,-15.93,-10.08,17.25,-9.27,-6.69
2026-08-09 00:00:00,domingo,-19.93,-42.4,-41.91,-36.87,-8.21,-8.64,0.0,-21.01,-11.25,-5.35,22.91,-7.68,-5.73
2026-08-09 01:00:00,domingo,-19.93,-42.31,-42.8,-37.07,-11.06,-8.59,0.0,-23.09,-10.65,-4.84,19.33,-10.8,-5.25
2026-08-09 02:00:00,domingo,-19.93,-42.31,-41.98,-37.04,-12.1,-8.64,0.0,-22.19,-10.83,-5.09,21.06,-11.9,-4.87
2026-08-09 03:00:00,domingo,-19.93,-42.32,-42.06,-36.94,-11.01,-8.72,0.0,-30.54,-12.01,-6.4,9.75,-10.74,-5.63
2026-08-09 04:00:00,domingo,-19.93,-42.22,-42.17,-36.99,-9.5,-8.67,0.0,-21.96,-10.92,-5.09,15.89,-9.52,-5.96
2026-08-09 05:00:00,domingo,-19.93,-42.09,-42.31,-36.99,-8.85,-8.69,0.0,-11.72,-11.78,-5.62,25.08,-8.64,-5.83
2026-08-09 06:00:00,domingo,-19.93,-42.04,-38.67,-37.05,-11.44,-8.62,0.0,-12.37,-11.66,-5.58,23.88,-10.76,-2.27
2026-08-09 07:00:00,domingo,-19.93,-42.23,-41.49,-36.9,-10.0,-8.68,0.0,-13.87,-14.02,-7.93,22.32,-9.25,-4.75
2026-08-09 08:00:00,domingo,-19.94,-42.34,-41.67,-36.84,-9.01,-8.65,0.0,-13.92,-11.2,-5.37,21.33,-8.5,-5.43
2026-08-09 09:00:00,domingo,-19.94,-42.53,-40.81,-36.44,-10.54,-8.67,0.0,-12.86,-13.87,-8.13,22.45,-10.32,-5.05
2026-08-09 10:00:00,domingo,-19.94,-42.82,-40.38,-36.68,-9.52,-8.66,0.0,-14.01,-14.26,-8.68,22.33,-8.8,-4.72
2026-08-09 11:00:00,domingo,-19.93,-42.98,-38.45,-36.99,-7.12,-8.65,0.0,-11.94,-16.75,-10.88,22.7,-6.32,-3.36
2026-08-09 12:00:00,domingo,-19.94,-43.02,-38.41,-36.96,-13.18,-8.61,0.0,-17.89,-18.11,-12.11,17.37,-12.3,-2.64
2026-08-09 13:00:00,domingo,-19.94,-42.96,-38.43,-36.98,-13.8,-8.68,0.0,-20.4,-13.1,-7.07,14.46,-13.34,-3.63
2026-08-09 14:00:00,domingo,-19.94,-43.1,-38.39,-37.05,-11.29,-8.67,0.0,-24.16,-15.69,-10.09,10.9,-11.06,-2.62
2026-08-09 15:00:00,domingo,-19.86,-43.27,-38.54,-36.91,-11.34,-8.66,0.0,-25.01,-14.6,-8.63,10.77,-10.64,-3.17
2026-08-09 16:00:00,domingo,-19.94,-43.25,-38.78,-37.24,-14.89,-9.08,0.0,-25.73,-16.68,-10.42,9.5,-14.84,-4.01
2026-08-09 17:00:00,domingo,-19.93,-43.12,-39.03,-37.18,-13.76,-9.15,0.0,-28.11,-13.83,-7.72,4.66,-13.85,-3.83
2026-08-09 18:00:00,domingo,-19.94,-43.19,-39.03,-37.11,-13.17,-9.17,0.0,-27.5,-13.05,-7.14,4.99,-12.85,-4.45
2026-08-09 19:00:00,domingo,-19.94,-43.04,-38.99,-36.68,-9.07,-9.18,0.0,-27.15,-12.97,-6.84,5.85,-8.83,-3.06
2026-08-09 20:00:00,domingo,-19.94,-42.9,-39.03,-37.06,-10.34,-9.14,0.0,-23.57,-13.52,-7.37,10.06,-10.52,-3.73
2026-08-09 21:00:00,domingo,-19.94,-42.74,-39.0,-37.0,-11.37,-9.19,0.0,-25.96,-10.97,-5.03,7.35,-11.22,-3.73
2026-08-09 22:00:00,domingo,-19.94,-42.8,-38.96,-36.96,-11.58,-9.19,0.0,-27.37,-13.03,-7.05,6.32,-11.68,-3.87
2026-08-09 23:00:00,domingo,-19.94,-42.4,-38.75,-36.93,-13.08,-9.14,0.0,-26.31,-11.61,-5.55,9.08,-12.78,-3.49
2026-08-10 00:00:00,lunes,-19.94,-42.35,-38.96,-36.99,-10.1,-9.18,0.0,-24.57,-12.01,-6.05,11.35,-9.83,-3.4
2026-08-10 01:00:00,lunes,-19.94,-42.6,-39.0,-36.95,-10.86,-9.13,0.0,-26.34,-16.23,-10.22,11.24,-10.6,-4.27
2026-08-10 02:00:00,lunes,-19.94,-42.66,-39.0,-37.01,-13.11,-9.17,0.0,-23.66,-16.71,-10.57,16.27,-12.39,-3.37
2026-08-10 03:00:00,lunes,-19.94,-42.67,-39.03,-36.85,-10.82,-9.22,0.0,-27.81,-16.06,-10.25,9.39,-10.2,-3.14
2026-08-10 04:00:00,lunes,-19.94,-42.52,-38.96,-36.96,-8.99,-9.17,0.0,-28.92,-14.18,-8.45,8.3,-8.82,-2.39
2026-08-10 05:00:00,lunes,-19.93,-42.6,-39.43,-37.19,-9.6,-9.15,0.0,-14.18,-15.72,-9.78,21.82,-9.53,-3.45
2026-08-10 06:00:00,lunes,-19.93,-42.47,-40.04,-37.09,-9.33,-9.16,0.0,-24.08,-13.85,-8.06,6.05,-9.2,-4.49
2026-08-10 07:00:00,lunes,-19.93,-42.55,-38.93,-36.57,-7.6,-9.13,0.0,-28.81,-13.66,-7.93,-0.04,-7.35,-3.14
2026-08-10 08:00:00,lunes,-19.94,-42.5,-40.54,-36.82,-14.48,-8.6,0.0,-30.5,-18.9,-13.19,-2.14,-14.37,-4.98
2026-08-10 09:00:00,lunes,-19.94,-42.46,-40.44,-36.69,-16.24,-8.65,0.0,-23.97,-16.45,-10.8,2.14,-16.04,-4.66
2026-08-10 10:00:00,lunes,-19.95,-42.51,-40.77,-36.87,-15.72,-8.68,0.0,-21.55,-18.42,-12.77,6.29,-14.99,-4.88
2026-08-10 11:00:00,lunes,-19.94,-42.79,-40.79,-36.87,-14.02,-8.73,0.0,-22.95,-19.83,-14.25,6.46,-13.05,-4.37
2026-08-10 12:00:00,lunes,-19.93,-42.67,-40.81,-36.88,-11.14,-8.62,0.0,-15.93,-19.18,-13.39,13.98,-11.34,-5.0
2026-08-10 13:00:00,lunes,-19.94,-42.54,-40.78,-36.92,-14.87,-8.67,0.0,-14.05,-15.62,-9.87,16.95,-15.01,-4.13
2026-08-10 14:00:00,lunes,-19.94,-42.49,-40.63,-36.97,-14.16,-8.66,0.0,-8.91,-14.3,-8.62,23.37,-14.03,-4.02
2026-08-10 15:00:00,lunes,-19.94,-42.55,-40.78,-36.52,-11.72,-8.65,0.0,-14.29,-15.78,-9.9,15.58,-10.75,-4.44
2026-08-10 16:00:00,lunes,-19.94,-42.53,-40.77,-36.81,-15.56,-8.66,0.0,-22.09,-13.16,-7.34,8.62,-14.98,-5.37
2026-08-10 17:00:00,lunes,-19.93,-42.24,-40.82,-36.65,-16.6,-8.64,0.0,-17.87,-9.51,-3.83,14.87,-15.49,-5.83
2026-08-10 18:00:00,lunes,-19.94,-42.31,-40.77,-36.96,-16.34,-8.67,0.0,-18.02,-14.04,-7.92,16.14,-15.42,-4.6
2026-08-10 19:00:00,lunes,-19.93,-42.12,-40.66,-37.05,-14.27,-8.67,0.0,-23.51,-13.06,-6.98,15.12,-13.47,-3.89
2026-08-10 20:00:00,lunes,-19.92,-42.11,-40.76,-36.53,-13.71,-8.64,0.0,-22.62,-14.3,-8.4,17.32,-12.79,-4.8
2026-08-10 21:00:00,lunes,-19.9,-42.47,-40.79,-36.8,-14.18,-8.68,0.0,-28.15,-10.85,-5.15,11.1,-14.37,-4.49
2026-08-10 22:00:00,lunes,-19.94,-42.53,-40.8,-36.9,-14.03,-8.67,0.0,-29.44,-13.48,-7.94,8.89,-13.83,-3.63
2026-08-10 23:00:00,lunes,-19.94,-42.51,-40.76,-36.65,-11.75,-8.65,0.0,-22.83,-13.89,-8.09,16.32,-10.97,-4.81
2026-08-11 00:00:00,martes,-19.94,-42.39,-40.8,-36.88,-14.26,-8.65,0.0,-17.94,-11.57,-5.78,20.3,-14.04,-4.91
2026-08-11 01:00:00,martes,-19.92,-42.41,-40.76,-36.92,-14.82,-8.64,0.0,-15.57,-13.95,-8.34,20.51,-13.74,-4.85
2026-08-11 02:00:00,martes,-19.68,-42.22,-40.76,-37.13,-14.72,-8.67,0.0,-13.85,-12.06,-6.48,24.46,-13.76,-5.36
2026-08-11 03:00:00,martes,-19.94,-42.07,-39.36,-37.02,-13.45,-8.66,0.0,-15.18,-9.85,-4.07,25.66,-12.54,-3.72
2026-08-11 04:00:00,martes,-19.88,-42.09,-40.19,-36.77,-13.57,-8.66,0.0,-18.37,-13.01,-7.25,22.81,-12.64,-4.19
2026-08-11 05:00:00,martes,-19.95,-41.99,-38.37,-37.07,-14.72,-8.64,0.0,-3.99,-11.24,-5.45,33.56,-13.82,-2.4
2026-08-11 06:00:00,martes,-19.95,-42.11,-39.76,-37.21,-15.25,-8.69,0.0,-2.82,-13.34,-7.33,31.12,-14.64,-2.96
2026-08-11 07:00:00,martes,-19.95,-42.12,-40.48,-36.88,-15.55,-8.64,0.0,-3.88,-15.81,-9.96,30.39,-14.48,-3.36
2026-08-11 08:00:00,martes,-19.84,-42.05,-40.55,-36.83,-15.05,-8.65,0.0,-5.15,-12.86,-7.08,26.44,-13.91,-3.84
2026-08-11 09:00:00,martes,-19.94,-42.18,-39.89,-36.82,-14.15,-8.67,0.0,-8.23,-13.84,-8.09,23.61,-13.27,-3.48
2026-08-11 10:00:00,martes,-19.95,-42.25,-40.77,-36.89,-13.38,-8.66,0.0,-9.31,-13.32,-7.56,21.46,-12.97,-3.77
2026-08-11 11:00:00,martes,-19.94,-42.49,-40.79,-36.6,-14.14,-8.68,0.0,-8.07,-16.77,-10.91,21.77,-13.34,-3.86
2026-08-11 12:00:00,martes,-19.95,-42.65,-40.79,-36.66,-12.56,-8.62,0.0,-13.9,-17.91,-12.2,15.53,-11.71,-2.46
2026-08-11 13:00:00,martes,-19.94,-42.66,-40.83,-36.76,-14.81,-8.63,0.0,-26.03,-14.07,-8.82,3.73,-14.5,-3.83
2026-08-11 14:00:00,martes,-19.75,-42.75,-41.44,-36.94,-11.8,-8.69,0.0,-28.96,-16.12,-10.91,1.16,-11.47,-4.98
2026-08-11 15:00:00,martes,-19.87,-42.6,-41.93,-36.49,-9.9,-8.67,0.0,-21.24,-11.79,-6.43,9.31,-9.23,-4.73
2026-08-11 16:00:00,martes,-19.95,-42.53,-41.18,-36.63,-10.47,-8.64,0.0,-25.55,-13.98,-8.45,4.96,-9.71,-3.93
2026-08-11 17:00:00,martes,-19.92,-42.62,-40.86,-37.13,-7.38,-8.67,0.0,-22.34,-12.29,-6.83,8.94,-7.55,-4.69
2026-08-11 18:00:00,martes,-19.89,-42.78,-40.76,-36.77,-7.45,-8.68,0.0,-17.62,-15.44,-9.91,14.35,-7.18,-4.2
2026-08-11 19:00:00,martes,-19.92,-42.82,-40.82,-37.14,-9.28,-8.63,0.0,-19.73,-16.66,-11.16,12.25,-8.81,-3.44
2026-08-11 20:00:00,martes,-19.94,-42.75,-40.81,-37.15,-10.27,-8.68,0.0,-22.91,-16.57,-10.97,7.39,-9.89,-4.47
2026-08-11 21:00:00,martes,-19.93,-42.03,-40.77,-37.16,-11.48,-8.67,0.0,-26.33,-13.41,-7.89,3.67,-11.2,-3.99
2026-08-11 22:00:00,martes,-19.94,-42.12,-40.82,-37.13,-12.28,-8.65,0.0,-21.36,-15.39,-9.89,9.39,-12.27,-3.8
2026-08-11 23:00:00,martes,-19.94,-42.23,-40.84,-37.19,-13.87,-8.66,0.0,-23.04,-15.81,-10.33,11.73,-13.3,-3.84
2026-08-12 00:00:00,miércoles,-19.93,-42.39,-40.76,-37.08,-14.83,-8.65,0.0,-14.32,-16.65,-11.12,24.22,-13.95,-3.23
2026-08-12 01:00:00,miércoles,-19.95,-42.26,-41.12,-37.09,-13.61,-8.67,0.0,-13.78,-14.49,-8.57,24.59,-12.98,-3.61
2026-08-12 02:00:00,miércoles,-19.94,-42.09,-41.44,-36.93,-10.34,-8.58,0.0,-12.07,-13.82,-8.0,27.05,-9.69,-3.95
2026-08-12 03:00:00,miércoles,-19.92,-42.19,-41.34,-36.99,-11.71,-8.66,0.0,-10.45,-17.89,-12.0,29.03,-11.58,-4.21
2026-08-12 04:00:00,miércoles,-19.79,-41.82,-40.41,-37.06,-11.2,-8.7,0.0,-9.76,-10.3,-4.44,28.37,-12.02,-0.38
2026-08-12 05:00:00,miércoles,-19.94,-42.13,-41.62,-37.24,-10.95,-8.67,0.0,-17.38,-20.92,-14.85,20.72,-12.06,-3.99
2026-08-12 06:00:00,miércoles,-19.94,-42.05,-41.97,-37.04,-12.99,-8.62,0.0,-19.29,-13.32,-7.24,21.21,-13.03,-5.26
2026-08-12 07:00:00,miércoles,-19.94,-42.16,-41.83,-37.07,-13.0,-8.68,0.0,-20.23,-12.95,-7.3,21.81,-12.75,-5.15
2026-08-12 08:00:00,miércoles,-19.95,-42.23,-41.96,-37.06,-14.55,-8.67,0.0,-18.79,-20.44,-14.83,22.74,-14.0,-5.45
2026-08-12 09:00:00,miércoles,-19.95,-42.06,-41.95,-37.22,-15.24,-8.65,0.0,-23.6,-16.57,-10.98,16.82,-14.84,-5.76
2026-08-12 10:00:00,miércoles,-19.95,-42.27,-41.96,-37.03,-15.46,-8.66,0.0,-19.03,-20.56,-14.98,22.44,-14.65,-5.36
2026-08-12 11:00:00,miércoles,-19.95,-42.29,-41.98,-37.16,-12.13,-8.63,0.0,-20.97,-20.45,-14.88,20.97,-11.02,-5.4
2026-08-12 12:00:00,miércoles,-19.93,-42.18,-41.9,-36.54,-11.12,-8.67,0.0,-26.07,-14.46,-8.96,15.47,-10.29,-5.26
2026-08-12 13:00:00,miércoles,-19.95,-42.66,-41.97,-36.33,-7.92,-8.66,0.0,-22.36,-20.38,-15.02,20.1,-7.16,-6.22
2026-08-12 14:00:00,miércoles,-19.94,-43.11,-42.0,-36.66,-7.36,-8.66,0.0,-25.94,-12.18,-7.22,15.26,-6.59,-5.33
2026-08-12 15:00:00,miércoles,-19.94,-42.83,-42.0,-36.53,-10.34,-8.68,0.0,-27.78,-14.68,-9.48,15.1,-9.19,-5.73
2026-08-12 16:00:00,miércoles,-19.93,-42.53,-41.94,-36.73,-9.76,-8.67,0.0,-19.47,-12.0,-7.06,23.17,-8.78,-5.73
2026-08-12 17:00:00,miércoles,-19.93,-42.28,-41.83,-37.0,-10.71,-8.62,0.0,-30.63,-10.57,-5.69,11.92,-9.99,-4.95
2026-08-12 18:00:00,miércoles,-19.94,-42.8,-41.96,-36.41,-13.16,-8.7,0.0,-29.25,-14.69,-9.6,13.01,-12.03,-6.24
2026-08-12 19:00:00,miércoles,-19.93,-42.77,-42.03,-36.56,-14.17,-8.71,0.0,-30.74,-12.27,-7.22,12.46,-14.17,-5.57
